13	17	5
13	18	2
13	19	5
13	20	2
13	21	2
13	22	4
13	25	3
13	26	5
13	28	5
13	29	5
13	30	3
13	31	4
13	32	3
13	35	1
13	36	2
13	37	4
13	38	1
13	39	5
13	40	3
13	41	3
13	42	4
13	45	4
13	46	4
13	47	3
13	48	2
13	50	5
13	51	4
13	53	2
13	54	3
13	55	5
13	56	2
13	57	5
13	58	5
13	59	5
13	60	2
14	1	5
14	2	4
14	3	1
14	4	3
14	5	4
14	6	4
14	7	4
14	8	5
14	10	5
14	11	1
14	12	2
14	13	5
14	14	4
14	15	4
14	16	4
14	17	3
14	18	4
14	19	3
14	20	5
14	21	5
14	22	2
14	24	2
14	25	4
14	26	5
14	27	4
14	30	1
14	32	3
14	34	5
14	35	1
14	36	2
14	37	2
14	38	2
14	39	1
14	40	5
14	41	5
14	42	2
14	43	1
14	44	4
14	45	2
14	46	4
14	47	1
14	48	4
14	50	2
14	52	1
14	53	2
14	54	1
14	55	3
14	56	1
14	58	5
14	59	1
14	60	1
15	1	4
15	2	3
15	3	5
15	4	1
15	6	1
15	7	2
15	9	4
15	10	3
15	11	1
15	13	5
15	14	1
15	15	4
15	16	4
15	18	2
15	20	5
15	21	5
15	22	5
15	23	5
15	24	5
15	26	3
15	27	4
15	28	4
15	29	4
15	30	5
15	31	5
15	32	1
15	33	3
15	35	4
15	37	1
15	39	3
15	40	5
15	41	5
15	42	1
15	43	5
15	44	1
15	45	4
15	46	1
15	47	3
15	48	3
15	49	1
15	50	3
15	52	2
15	53	1
15	54	4
15	55	4
15	57	1
15	58	5
15	59	4
15	60	3
16	1	5
16	2	5
16	4	5
16	5	1
16	6	4
16	7	3
16	8	4
16	9	1
16	10	4
16	11	5
16	12	4
16	13	5
16	14	4
16	15	4
16	16	2
16	17	4
16	18	3
16	19	1
16	20	5
16	21	5
16	22	1
16	23	4
16	24	1
16	25	2
16	26	2
16	29	2
16	30	5
16	32	4
16	33	4
16	35	2
16	36	4
16	37	3
16	38	5
16	39	1
16	40	3
16	41	5
16	42	4
16	43	1
16	44	2
16	45	4
16	46	1
16	47	4
16	48	4
16	49	2
16	50	4
16	53	5
16	54	4
16	55	5
16	56	3
16	57	3
16	58	5
16	59	3
17	2	3
17	3	3
17	5	3
17	6	2
17	7	4
17	8	4
17	9	1
17	10	2
17	11	5
17	12	3
17	13	3
17	14	4
17	16	5
17	17	4
17	18	4
17	19	4
17	20	4
17	22	3
17	23	2
17	24	3
17	25	1
17	26	3
17	27	5
17	28	4
17	29	2
17	30	3
17	32	1
17	34	3
17	35	5
17	36	5
17	37	1
17	38	3
17	39	3
17	40	1
17	42	5
17	44	3
17	45	2
17	46	4
17	48	4
17	49	1
17	50	4
17	51	3
17	53	2
17	54	5
17	55	4
17	56	2
17	57	5
17	59	5
17	60	5
18	2	4
18	3	3
18	4	3
18	5	5
18	6	3
18	7	3
18	8	3
18	9	4
18	10	4
18	11	3
18	12	4
18	14	4
18	15	1
18	17	1
18	18	1
18	19	5
18	21	2
18	22	1
18	23	4
18	24	1
18	25	2
18	28	3
18	29	5
18	31	1
18	32	3
18	33	3
18	34	5
18	35	3
18	36	3
18	37	1
18	39	3
18	42	3
18	43	2
18	44	5
18	45	4
18	46	4
18	47	4
18	48	1
18	49	5
18	50	1
18	51	2
18	52	3
18	53	2
18	54	1
18	55	2
18	57	2
18	58	4
18	59	5
19	1	1
19	2	3
19	3	5
19	4	2
19	5	1
19	6	3
19	7	1
19	9	3
19	10	5
19	11	4
19	12	5
19	13	3
19	14	2
19	15	3
19	17	2
19	18	1
19	19	5
19	20	1
19	21	1
19	22	1
19	23	5
19	24	1
19	25	1
19	26	3
19	28	5
19	29	2
19	30	4
19	31	2
19	32	2
19	33	3
19	34	3
19	36	5
19	37	5
19	39	5
19	40	4
19	41	5
19	42	4
19	44	4
19	45	2
19	48	5
19	49	3
19	50	1
19	51	3
19	52	4
19	53	1
19	54	5
19	55	3
19	56	1
19	58	1
19	59	3
19	60	5
20	1	2
20	3	4
20	4	1
20	5	1
20	6	3
20	7	1
20	8	4
20	9	1
20	10	4
20	11	4
20	12	5
20	13	5
20	14	3
20	16	4
20	17	3
20	18	5
20	19	4
20	20	5
20	21	5
20	22	5
20	23	2
20	24	4
20	26	1
20	27	3
20	28	5
20	29	5
20	31	3
20	32	1
20	33	1
20	34	2
20	35	2
20	36	4
20	37	5
20	38	5
20	39	2
20	41	2
20	42	3
20	43	2
20	44	4
20	45	3
20	46	3
20	47	5
20	49	3
20	50	2
20	51	5
20	52	4
20	53	5
20	54	5
20	55	5
20	56	1
20	57	3
20	58	2
20	59	2
20	60	1
21	1	4
21	2	4
21	3	1
21	4	3
21	5	1
21	6	5
21	7	2
21	8	2
21	9	5
21	10	3
21	11	1
21	12	2
21	13	4
21	15	4
21	16	4
21	17	5
21	18	4
21	20	5
21	21	4
21	22	3
21	23	5
21	24	3
21	25	5
21	26	4
21	27	3
21	31	1
21	32	3
21	33	5
21	34	5
21	35	4
21	36	4
21	38	1
21	39	1
21	40	4
21	41	2
21	42	2
21	43	3
21	44	5
21	47	2
21	48	4
21	49	1
21	51	4
21	52	1
21	53	1
21	54	4
21	55	5
21	56	5
21	57	4
21	59	5
22	1	4
22	2	1
22	3	2
22	5	2
22	6	2
22	7	5
22	8	5
22	10	5
22	11	5
22	12	4
22	14	3
22	15	2
22	16	5
22	18	5
22	19	3
22	20	2
22	21	3
22	22	2
22	23	1
22	24	2
22	25	2
22	26	4
22	27	2
22	28	4
22	30	5
22	31	4
22	32	2
22	33	5
22	36	2
22	37	3
22	38	3
22	39	3
22	40	2
22	41	5
22	42	3
22	43	4
22	44	2
22	45	1
22	46	1
22	47	3
22	48	2
22	49	4
22	50	1
22	52	5
22	53	3
22	54	4
22	57	5
22	58	1
22	59	4
22	60	1
23	1	5
23	2	2
23	5	3
23	6	2
23	7	5
23	9	3
23	11	3
23	12	5
23	13	1
23	14	3
23	15	3
23	17	1
23	18	5
23	19	1
23	21	2
23	22	4
23	23	4
23	25	3
23	26	5
23	27	5
23	28	1
23	29	1
23	30	4
23	31	1
23	32	3
23	33	1
23	34	1
23	35	4
23	36	4
23	37	2
23	38	3
23	40	3
23	41	4
23	42	2
23	44	1
23	45	4
23	46	2
23	47	3
23	49	2
23	50	4
23	51	5
23	52	5
23	53	4
23	54	2
23	56	1
23	58	1
23	60	3
24	1	1
24	2	3
24	3	2
24	6	1
24	7	2
24	8	3
24	9	1
24	10	3
24	11	1
24	12	4
24	13	5
24	14	1
24	15	3
24	16	1
24	18	4
24	19	3
24	22	3
24	23	2
24	24	1
24	25	3
24	26	4
24	28	3
24	29	4
24	30	2
24	31	4
24	32	3
24	33	5
24	34	2
24	35	1
24	36	1
24	38	2
24	39	1
24	40	2
24	41	2
24	42	2
24	43	3
24	44	3
24	45	3
24	46	3
24	47	5
24	48	5
24	49	5
24	50	1
24	52	4
24	53	5
24	54	1
24	55	1
24	56	1
24	57	3
24	58	3
24	59	1
24	60	4
25	1	1
25	2	1
25	3	4
25	5	2
25	6	2
25	7	5
25	8	3
25	9	1
25	11	5
25	12	4
25	14	2
25	15	5
25	17	4
25	18	5
25	20	2
25	21	2
25	22	4
25	23	2
25	24	2
25	26	5
25	27	1
25	28	4
25	29	2
25	30	3
25	32	1
25	33	1
25	34	4
25	35	4
25	36	5
25	37	2
25	38	1
25	39	3
25	41	2
25	42	4
25	43	1
25	44	5
25	47	5
25	48	1
25	50	3
25	51	5
25	52	1
25	53	5
25	54	1
25	55	5
25	57	1
25	58	3
25	59	2
25	60	1
26	1	3
26	3	4
26	4	5
26	5	2
26	6	3
26	7	4
26	8	2
26	9	5
26	10	5
26	11	2
26	12	1
26	13	5
26	14	4
26	16	1
26	18	3
26	19	2
26	21	2
26	22	4
26	23	5
26	24	5
26	25	1
26	27	2
26	28	3
26	29	4
26	30	5
26	31	3
26	33	2
26	34	1
26	35	3
26	36	4
26	37	4
26	38	1
26	39	1
26	40	4
26	41	5
26	43	1
26	44	1
26	45	4
26	46	4
26	47	2
26	49	2
26	50	1
26	51	2
26	52	3
26	53	3
26	54	4
26	55	3
26	57	1
26	59	5
26	60	4
27	1	3
27	2	3
27	3	3
27	4	1
27	5	2
27	6	2
27	7	5
27	8	5
27	9	1
27	10	1
27	11	1
27	12	3
27	13	2
27	14	5
27	15	4
27	17	5
27	18	3
27	19	5
27	23	2
27	24	5
27	25	3
27	26	3
27	27	4
27	29	2
27	30	4
27	31	3
27	32	4
27	33	4
27	34	2
27	35	5
27	36	1
27	37	4
27	38	5
27	39	4
27	40	2
27	41	4
27	43	1
27	44	4
27	45	4
27	46	3
27	50	2
27	52	1
27	54	2
27	55	4
27	56	1
27	57	1
27	59	1
28	1	3
28	2	4
28	3	1
28	4	5
28	5	3
28	6	3
28	7	2
28	8	3
28	9	2
28	10	5
28	13	3
28	14	1
28	15	1
28	17	5
28	18	4
28	19	3
28	20	4
28	21	1
28	23	1
28	24	3
28	27	5
28	28	4
28	29	1
28	30	5
28	31	5
28	32	5
28	33	4
28	34	2
28	35	5
28	36	3
28	37	2
28	39	3
28	40	4
28	41	3
28	42	4
28	43	2
28	44	4
28	46	1
28	47	1
28	48	5
28	49	1
28	50	4
28	51	4
28	52	3
28	54	1
28	55	5
28	56	4
28	57	2
28	58	5
29	1	1
29	2	2
29	3	4
29	5	4
29	7	5
29	8	5
29	9	3
29	10	1
29	11	1
29	12	3
29	13	5
29	15	2
29	16	2
29	17	5
29	18	5
29	20	4
29	22	4
29	23	5
29	25	5
29	26	3
29	27	3
29	28	2
29	29	5
29	30	3
29	32	1
29	33	5
29	34	4
29	35	5
29	36	3
29	39	2
29	40	2
29	41	2
29	43	3
29	44	2
29	45	5
29	47	5
29	48	5
29	49	4
29	50	2
29	51	1
29	52	1
29	53	1
29	54	4
29	55	5
29	56	1
29	57	1
29	58	2
29	59	2
30	1	5
30	2	2
30	5	5
30	6	4
30	7	3
30	8	5
30	10	4
30	11	4
30	12	2
30	14	2
30	15	3
30	16	3
30	17	5
30	18	3
30	19	1
30	21	5
30	22	1
30	24	3
30	26	4
30	27	5
30	28	2
30	31	5
30	32	5
30	34	2
30	35	4
30	37	3
30	38	2
30	39	5
30	40	5
30	41	5
30	42	4
30	45	3
30	46	5
30	47	2
30	48	3
30	49	2
30	50	5
30	51	4
30	52	3
30	54	2
30	55	3
30	56	3
30	57	3
30	58	5
30	60	3
31	1	1
31	3	1
31	4	2
31	5	2
31	6	2
31	7	1
31	9	1
31	11	2
31	12	1
31	13	5
31	14	2
31	15	3
31	16	3
31	17	4
31	18	3
31	20	5
31	21	1
31	22	4
31	23	3
31	24	1
31	25	1
31	26	3
31	27	1
31	28	3
31	30	1
31	31	5
31	32	4
31	33	3
31	34	2
31	35	1
31	36	3
31	37	5
31	38	2
31	39	1
31	40	1
31	41	3
31	42	2
31	43	1
31	44	5
31	47	1
31	48	3
31	49	2
31	50	1
31	51	3
31	52	5
31	53	1
31	54	2
31	55	1
31	56	1
31	57	3
31	58	4
31	59	4
31	60	2
32	1	1
32	4	1
32	5	3
32	6	4
32	7	4
32	8	2
32	9	5
32	10	2
32	11	3
32	12	3
32	15	1
32	16	2
32	17	1
32	18	4
32	20	5
32	25	5
32	26	2
32	28	5
32	29	2
32	31	3
32	32	1
32	33	1
32	34	5
32	36	2
32	37	4
32	38	4
32	39	4
32	41	2
32	42	5
32	43	5
32	45	2
32	46	3
32	47	5
32	48	5
32	49	4
32	50	1
32	53	5
32	55	2
32	56	2
32	57	1
32	59	2
32	60	2
33	1	3
33	2	2
33	3	3
33	4	2
33	5	3
33	6	5
33	7	2
33	8	5
33	9	2
33	10	3
33	11	2
33	14	5
33	16	1
33	17	1
33	18	2
33	20	3
33	23	3
33	24	4
33	25	1
33	26	1
33	27	1
33	30	4
33	31	2
33	33	1
33	34	3
33	35	3
33	37	1
33	39	3
33	40	2
33	41	2
33	42	3
33	43	5
33	44	4
33	45	4
33	46	5
33	47	3
33	48	3
33	49	1
33	50	1
33	51	2
33	53	3
33	54	3
33	56	2
33	57	3
33	60	1
34	1	4
34	2	5
34	4	2
34	5	2
34	6	4
34	8	5
34	9	2
34	11	2
34	12	2
34	13	3
34	14	4
34	15	2
34	16	1
34	18	2
34	19	2
34	20	4
34	21	2
34	23	4
34	25	4
34	27	4
34	28	5
34	29	5
34	30	1
34	31	5
34	32	3
34	34	5
34	35	1
34	36	1
34	38	4
34	39	1
34	40	2
34	42	5
34	43	4
34	44	4
34	45	5
34	46	3
34	47	4
34	48	4
34	49	4
34	50	3
34	51	3
34	52	3
34	53	4
34	55	1
34	56	5
34	57	1
34	59	5
34	60	1
35	2	2
35	3	1
35	4	5
35	5	2
35	6	1
35	7	2
35	8	3
35	9	4
35	10	2
35	11	1
35	12	4
35	13	5
35	14	3
35	15	2
35	16	5
35	17	5
35	18	1
35	19	4
35	20	5
35	21	2
35	23	3
35	24	5
35	25	3
35	26	5
35	27	4
35	28	1
35	30	1
35	31	4
35	32	4
35	33	4
35	34	1
35	36	4
35	37	5
35	38	5
35	39	4
35	41	3
35	42	5
35	43	2
35	44	1
35	45	1
35	46	5
35	47	5
35	48	5
35	49	3
35	50	2
35	51	3
35	52	5
35	53	4
35	54	1
35	55	4
35	56	4
35	58	5
35	60	2
36	1	3
36	2	3
36	3	5
36	4	5
36	5	2
36	6	3
36	7	3
36	8	3
36	10	3
36	12	5
36	13	5
36	14	2
36	15	5
36	16	2
36	19	2
36	21	5
36	23	3
36	24	3
36	26	4
36	27	5
36	28	4
36	29	5
36	30	3
36	31	2
36	33	4
36	35	2
36	36	5
36	37	1
36	39	1
36	41	3
36	43	5
36	44	2
36	45	3
36	46	1
36	47	3
36	49	2
36	50	4
36	51	5
36	52	5
36	53	5
36	54	4
36	55	1
36	56	5
36	57	4
36	58	3
36	59	5
36	60	2
37	1	3
37	2	1
37	3	3
37	4	1
37	5	4
37	6	5
37	7	3
37	8	3
37	9	1
37	10	4
37	11	3
37	12	1
37	13	5
37	14	2
37	15	2
37	16	5
37	17	3
37	18	2
37	19	5
37	20	3
37	21	5
37	22	1
37	23	1
37	24	3
37	25	4
37	26	2
37	27	1
37	28	4
37	29	1
37	31	3
37	32	3
37	33	2
37	34	1
37	35	3
37	36	5
37	37	4
37	38	3
37	39	3
37	40	4
37	41	5
37	42	3
37	43	2
37	44	5
37	45	4
37	47	1
37	48	2
37	49	5
37	50	2
37	52	1
37	53	4
37	54	5
37	55	5
37	56	1
37	57	2
37	59	3
37	60	3
38	1	5
38	2	1
38	3	4
38	4	2
38	5	3
38	6	4
38	7	5
38	8	3
38	9	2
38	10	4
38	11	4
38	12	4
38	13	5
38	14	1
38	15	4
38	16	3
38	17	5
38	18	4
38	19	5
38	20	2
38	21	1
38	22	5
38	23	5
38	24	4
38	25	1
38	26	3
38	27	4
38	28	1
38	30	2
38	31	4
38	32	4
38	33	5
38	34	5
38	35	1
38	36	2
38	37	4
38	38	5
38	40	4
38	41	5
38	43	1
38	44	1
38	46	1
38	47	4
38	48	1
38	49	4
38	50	2
38	51	5
38	52	2
38	53	3
38	54	1
38	55	5
38	56	4
38	57	5
38	59	5
38	60	1
39	1	2
39	2	3
39	3	3
39	5	1
39	6	3
39	7	3
39	8	3
39	9	2
39	10	2
39	11	3
39	12	5
39	13	1
39	14	3
39	15	4
39	16	4
39	20	2
39	22	1
39	23	2
39	25	1
39	26	5
39	27	2
39	28	5
39	29	3
39	31	1
39	32	1
39	33	5
39	34	4
39	35	4
39	36	5
39	37	4
39	38	5
39	39	3
39	40	5
39	41	3
39	42	3
39	43	1
39	44	4
39	45	4
39	46	4
39	47	2
39	48	4
39	50	1
39	51	4
39	52	5
39	54	5
39	55	1
39	56	4
39	57	3
39	58	1
39	59	5
39	60	5
40	1	4
40	2	5
40	3	1
40	4	2
40	5	1
40	6	3
40	7	1
40	8	2
40	10	3
40	11	3
40	12	3
40	13	4
40	15	1
40	16	3
40	17	4
40	18	2
40	19	2
40	20	1
40	21	3
40	22	4
40	23	3
40	24	2
40	25	1
40	27	5
40	29	4
40	30	4
40	31	4
40	32	2
40	33	3
40	34	5
40	36	3
40	37	4
40	38	4
40	39	1
40	40	4
40	43	2
40	44	2
40	45	5
40	46	3
40	48	5
40	49	3
40	50	1
40	51	5
40	52	4
40	54	5
40	57	2
40	58	5
40	59	1
40	60	5
41	1	4
41	2	4
41	3	3
41	4	4
41	5	4
41	6	1
41	7	2
41	8	3
41	9	5
41	10	5
41	11	4
41	12	5
41	13	2
41	15	1
41	16	2
41	17	3
41	18	1
41	19	5
41	20	5
41	22	1
41	23	2
41	24	4
41	25	2
41	26	5
41	27	2
41	28	4
41	29	1
41	30	2
41	31	1
41	32	5
41	33	2
41	34	1
41	35	1
41	36	1
41	37	2
41	38	3
41	40	3
41	41	5
41	42	5
41	43	1
41	44	2
41	45	5
41	46	3
41	47	5
41	50	1
41	51	3
41	52	4
41	53	5
41	54	4
41	55	2
41	56	5
41	57	1
41	60	2
42	1	1
42	2	5
42	3	2
42	5	1
42	6	4
42	7	5
42	8	5
42	9	4
42	10	5
42	11	4
42	12	5
42	14	1
42	15	1
42	16	1
42	17	5
42	18	2
42	19	5
42	20	1
42	21	4
42	22	5
42	23	2
42	24	2
42	25	3
42	26	3
42	27	4
42	28	2
42	29	2
42	30	2
42	31	4
42	32	3
42	33	4
42	34	5
42	35	4
42	36	5
42	37	1
42	38	3
42	39	3
42	40	4
42	44	1
42	45	1
42	47	5
42	48	3
42	49	1
42	50	3
42	52	1
42	53	3
42	54	1
42	55	3
42	56	1
42	57	3
42	58	2
42	59	2
42	60	3
43	3	4
43	4	3
43	5	1
43	6	4
43	7	2
43	8	5
43	11	3
43	12	5
43	13	5
43	14	3
43	15	1
43	16	1
43	17	4
43	18	1
43	19	4
43	20	3
43	21	1
43	22	4
43	23	1
43	24	1
43	25	1
43	27	1
43	28	1
43	29	3
43	30	3
43	31	1
43	32	5
43	33	5
43	34	4
43	35	1
43	36	1
43	37	4
43	38	5
43	41	1
43	42	4
43	43	2
43	44	5
43	45	3
43	46	4
43	48	3
43	49	5
43	50	5
43	51	5
43	52	1
43	53	5
43	54	4
43	55	4
43	57	5
43	59	1
44	1	1
44	2	5
44	3	1
44	4	3
44	5	4
44	6	3
44	7	1
44	11	1
44	12	4
44	13	1
44	14	4
44	15	2
44	16	3
44	17	4
44	18	5
44	19	3
44	20	4
44	22	1
44	23	1
44	25	3
44	26	3
44	28	2
44	30	3
44	31	2
44	32	4
44	33	5
44	34	2
44	35	4
44	36	5
44	37	1
44	38	1
44	39	1
44	40	4
44	41	4
44	42	1
44	43	2
44	46	5
44	48	3
44	49	4
44	50	3
44	51	5
44	52	5
44	53	5
44	55	3
44	56	1
44	57	3
44	58	4
44	59	4
44	60	4
45	1	4
45	2	4
45	3	5
45	4	3
45	5	3
45	6	3
45	7	1
45	8	2
45	9	2
45	10	2
45	13	4
45	14	1
45	15	3
45	17	1
45	18	2
45	19	2
45	20	5
45	21	5
45	22	2
45	23	4
45	24	2
45	25	4
45	26	3
45	27	3
45	29	1
45	30	3
45	31	1
45	32	3
45	33	4
45	34	1
45	35	1
45	36	3
45	37	3
45	39	3
45	40	3
45	42	1
45	44	4
45	45	5
45	47	3
45	48	4
45	50	2
45	52	2
45	53	2
45	54	2
45	55	3
45	56	5
45	57	5
45	58	2
45	59	2
45	60	4
46	1	1
46	2	2
46	4	1
46	6	4
46	7	4
46	8	2
46	9	5
46	10	3
46	11	2
46	12	4
46	13	3
46	14	4
46	15	3
46	16	3
46	17	1
46	18	5
46	20	4
46	21	1
46	22	4
46	23	5
46	24	5
46	25	1
46	26	1
46	27	4
46	29	4
46	30	1
46	34	2
46	35	4
46	38	4
46	39	1
46	40	5
46	41	2
46	42	3
46	43	4
46	44	3
46	45	2
46	46	4
46	47	4
46	49	1
46	50	4
46	51	3
46	52	3
46	53	2
46	54	1
46	55	2
46	56	4
46	57	3
46	58	4
46	59	2
46	60	2
47	1	2
47	2	5
47	3	3
47	5	2
47	6	5
47	7	2
47	8	3
47	9	2
47	10	2
47	11	5
47	12	3
47	13	2
47	14	2
47	16	4
47	17	3
47	18	3
47	19	5
47	20	4
47	21	3
47	22	3
47	23	4
47	24	2
47	25	5
47	26	4
47	27	3
47	29	5
47	30	2
47	31	4
47	32	5
47	33	5
47	34	4
47	35	4
47	36	4
47	37	5
47	38	1
47	39	5
47	40	1
47	42	4
47	43	1
47	44	1
47	45	1
47	46	1
47	48	1
47	49	5
47	50	3
47	51	5
47	52	3
47	53	4
47	54	3
47	55	2
47	56	5
47	58	5
47	60	4
48	1	5
48	2	1
